"X","Y","OBJECTID","EVENT_UNIQUE_ID","REPORT_DATE","OCC_DATE","REPORT_YEAR","REPORT_MONTH","REPORT_DAY","REPORT_DOY","REPORT_DOW","REPORT_HOUR","OCC_YEAR","OCC_MONTH","OCC_DAY","OCC_DOY","OCC_DOW","OCC_HOUR","DIVISION","LOCATION_TYPE","PREMISES_TYPE","UCR_CODE","UCR_EXT","OFFENCE","MCI_CATEGORY","HOOD_158","NEIGHBOURHOOD_158","HOOD_140","NEIGHBOURHOOD_140","LONG_WGS84","LAT_WGS84"
-8842893.27202751,5412240.24008301,393205,"GO-20241215111","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",21,2024,"June",4,156,"Tuesday   ",16,"D11","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",2135,210,"Theft Of Motor Vehicle","Auto Theft","083","Dufferin Grove (83)","083","Dufferin Grove (83)",-79.4370618209781,43.6552164056345
-8838565.29445801,5412709.09625523,393206,"GO-20241266329","2024/06/04 05:00:00+00","2024/06/03 05:00:00+00",2024,"June",4,156,"Tuesday   ",11,2024,"June",3,155,"Monday    ",13,"D52","Universities / Colleges","Educational",1420,100,"Assault With Weapon","Assault","079","University (79)","079","University (79)",-79.3981829372969,43.6582635995207
-8855367.06034893,5418056.25870717,393207,"GO-20241207685","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",3,2024,"June",4,156,"Tuesday   ",3,"D23","Single Home, House (Attach Garage, Cottage, Mobile)","House",2120,200,"B&E","Break and Enter","006","Kingsview Village-The Westway (6)","006","Kingsview Village-The Westway (6)",-79.5491157682518,43.6930049845797
-8822998.91353675,5428701.11492334,393208,"GO-20241207655","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",4,2024,"June",4,156,"Tuesday   ",4,"D43","Single Home, House (Attach Garage, Cottage, Mobile)","House",1420,110,"Assault Bodily Harm","Assault","156","Bendale-Glen Andrew (156)","127","Bendale (127)",-79.2583477575159,43.7621064696471
-8822541.76702343,5430940.94632307,393209,"GO-20241213975","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",19,2024,"June",4,156,"Tuesday   ",12,"D43","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",2132,200,"Theft From Motor Vehicle Over","Theft Over","156","Bendale-Glen Andrew (156)","127","Bendale (127)",-79.2542411407459,43.7766362676131
-8822998.91353675,5428701.11492334,393210,"GO-20241207204","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",0,2024,"June",4,156,"Tuesday   ",0,"D43","Single Home, House (Attach Garage, Cottage, Mobile)","House",1420,100,"Assault With Weapon","Assault","156","Bendale-Glen Andrew (156)","127","Bendale (127)",-79.2583477575159,43.7621064696471
-8844478.95082557,5422776.59376627,393211,"GO-20241214991","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",21,2024,"June",4,156,"Tuesday   ",12,"D32","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",2135,210,"Theft Of Motor Vehicle","Auto Theft","031","Yorkdale-Glen Park (31)","031","Yorkdale-Glen Park (31)",-79.4513062163045,43.7236570551509
-8839439.45335733,5414850.93903865,393212,"GO-20241207577","2024/06/04 05:00:00+00","2024/03/01 05:00:00+00",2024,"June",4,156,"Tuesday   ",2,2024,"March",1,61,"Friday    ",2,"D14","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","095","Annex (95)","095","Annex (95)",-79.4060356402198,43.6721819160754
-8839299.89133249,5411847.82412288,393213,"GO-20241211428","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",14,2024,"June",4,156,"Tuesday   ",14,"D14","Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)","Other",1430,100,"Assault","Assault","078","Kensington-Chinatown (78)","078","Kensington-Chinatown (78)",-79.4047819326258,43.652665893742
-8837809.84766556,5412728.23709155,393214,"GO-20241213336","2024/06/04 05:00:00+00","2024/05/03 05:00:00+00",2024,"June",4,156,"Tuesday   ",17,2024,"May",3,124,"Friday    ",17,"D52","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",1460,100,"Assault Peace Officer","Assault","078","Kensington-Chinatown (78)","078","Kensington-Chinatown (78)",-79.3913966427726,43.6583879974918
-8814677.25249842,5428670.46264071,393215,"GO-20241214911","2024/06/04 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",4,156,"Tuesday   ",21,2024,"June",1,153,"Saturday  ",3,"D43","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",1430,100,"Assault","Assault","136","West Hill (136)","136","West Hill (136)",-79.1835930048793,43.7619076042723
-8839556.1385589,5415262.75088403,393216,"GO-20241215248","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",22,2024,"June",4,156,"Tuesday   ",22,"D14","Ttc Subway Train","Transit",1420,100,"Assault With Weapon","Assault","095","Annex (95)","095","Annex (95)",-79.4070838406649,43.6748576191005
-8829331.41327327,5428047.31824257,393217,"GO-20241211571","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",15,2024,"June",4,156,"Tuesday   ",15,"D41","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",1410,100,"Aggravated Assault","Assault","119","Wexford/Maryvale (119)","119","Wexford/Maryvale (119)",-79.3152335709744,43.7578646224932
-8844092.17259064,5422968.47922259,393218,"GO-20241209554","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",10,2024,"June",4,156,"Tuesday   ",8,"D32","Ttc Subway Station","Transit",1430,100,"Assault","Assault","031","Yorkdale-Glen Park (31)","031","Yorkdale-Glen Park (31)",-79.4478317282776,43.724902754806
-8838585.07559757,5409945.2535224,393219,"GO-20241209652","2024/06/04 05:00:00+00","2024/06/03 05:00:00+00",2024,"June",4,156,"Tuesday   ",10,2024,"June",3,155,"Monday    ",10,"D14","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","165","Harbourfront-CityPlace (165)","077","Waterfront Communities-The Island (77)",-79.3983606338784,43.6402985794023
-8834260.28299003,5412716.69691523,393220,"GO-20241209839","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",10,2024,"June",4,156,"Tuesday   ",10,"D51","Open Areas (Lakes, Parks, Rivers)","Outside",1430,100,"Assault","Assault","072","Regent Park (72)","072","Regent Park (72)",-79.3595103613171,43.6583129974168
-8842413.9500037,5424085.95294189,393221,"GO-20241208368","2024/06/04 05:00:00+00","2023/01/15 05:00:00+00",2024,"June",4,156,"Tuesday   ",7,2023,"January",15,15,"Sunday    ",0,"D32","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","032","Englemount-Lawrence (32)","032","Englemount-Lawrence (32)",-79.4327559975667,43.7321567606857
-8851659.93005862,5405605.58336524,393222,"GO-20241209844","2024/06/04 05:00:00+00","2024/06/03 05:00:00+00",2024,"June",4,156,"Tuesday   ",10,2024,"June",3,155,"Monday    ",15,"D22","Jails / Detention Centres","Other",1430,100,"Assault","Assault","160","Mimico-Queensway (160)","017","Mimico (includes Humber Bay Shores) (17)",-79.5158140495646,43.6120798127361
-8834567.03998824,5420256.00784734,393223,"GO-20241212402","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",16,2024,"June",4,156,"Tuesday   ",16,"D53","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1420,100,"Assault With Weapon","Assault","056","Leaside-Bennington (56)","056","Leaside-Bennington (56)",-79.362266005719,43.7072912742799
-8844860.46498441,5412930.90370933,393224,"GO-20241215072","2024/06/04 05:00:00+00","2009/10/01 05:00:00+00",2024,"June",4,156,"Tuesday   ",22,2009,"October",1,274,"Thursday  ",0,"D11","Single Home, House (Attach Garage, Cottage, Mobile)","House",1430,100,"Assault","Assault","088","High Park North (88)","088","High Park North (88)",-79.454733416322,43.6597051193249
-8848408.23262941,5424556.13610378,393225,"GO-20241214676","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",20,2024,"June",4,156,"Tuesday   ",20,"D31","Single Home, House (Attach Garage, Cottage, Mobile)","House",1430,100,"Assault","Assault","155","Downsview (155)","026","Downsview-Roding-CFB (26)",-79.4866035551996,43.7352086610083
-8845399.2047883,5417092.70248187,393226,"GO-20241214736","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",20,2024,"June",4,156,"Tuesday   ",20,"D13","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","109","Caledonia-Fairbank (109)","109","Caledonia-Fairbank (109)",-79.4595729980928,43.6867460885854
-8840150.57317383,5417245.00301622,393227,"GO-20241213426","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",18,2024,"June",4,156,"Tuesday   ",18,"D13","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","101","Forest Hill South (101)","101","Forest Hill South (101)",-79.4124237383669,43.6877354185244
-8818894.32034416,5434474.41046701,393228,"GO-20241209188","2024/06/04 05:00:00+00","2024/04/03 05:00:00+00",2024,"June",4,156,"Tuesday   ",9,2024,"April",3,94,"Wednesday ",15,"D42","Open Areas (Lakes, Parks, Rivers)","Outside",1430,100,"Assault","Assault","145","Malvern West (145)","132","Malvern (132)",-79.2214755700606,43.7995506919472
-8852350.53914762,5410812.36721104,393229,"GO-20241210768","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",12,2024,"June",4,156,"Tuesday   ",8,"D22","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",2135,210,"Theft Of Motor Vehicle","Auto Theft","158","Islington (158)","014","Islington-City Centre West (14)",-79.5220178971549,43.6459354104686
-8841640.32707611,5411357.3799156,393230,"GO-20241213735","2024/06/04 05:00:00+00","2024/05/24 05:00:00+00",2024,"June",4,156,"Tuesday   ",18,2024,"May",24,145,"Friday    ",14,"D14","Single Home, House (Attach Garage, Cottage, Mobile)","House",2130,210,"Theft Over","Theft Over","084","Little Portugal (84)","084","Little Portugal (84)",-79.4258064247299,43.6494780944063
-8837073.13616605,5414848.69141797,393231,"GO-20241211013","2024/06/04 05:00:00+00","2024/06/01 05:00:00+00",2024,"June",4,156,"Tuesday   ",13,2024,"June",1,153,"Saturday  ",21,"D53","Unknown","Other",1430,100,"Assault","Assault","098","Rosedale-Moore Park (98)","098","Rosedale-Moore Park (98)",-79.3847786510865,43.6721673115889
-8843194.05718031,5415839.55070668,393232,"GO-20241207043","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",0,2024,"June",4,156,"Tuesday   ",0,"D13","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1410,100,"Aggravated Assault","Assault","092","Corso Italia-Davenport (92)","092","Corso Italia-Davenport (92)",-79.4397638196858,43.6786051134825
-8836145.68873782,5412180.66345462,393233,"GO-20241207637","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",3,2024,"June",4,156,"Tuesday   ",3,"D51","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",2120,220,"B&E W'Intent","Break and Enter","168","Downtown Yonge East (168)","075","Church-Yonge Corridor (75)",-79.3764472488647,43.6548291939329
-8848173.78331777,5424824.86365177,393234,"GO-20241212337","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",16,2024,"June",4,156,"Tuesday   ",16,"D31","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","155","Downsview (155)","026","Downsview-Roding-CFB (26)",-79.484497460784,43.7369528678336
-8851856.73623917,5413189.2226084,393235,"GO-20241208302","2024/06/04 05:00:00+00","2024/05/16 05:00:00+00",2024,"June",4,156,"Tuesday   ",8,2024,"May",16,137,"Thursday  ",0,"D22","Construction Site (Warehouse, Trailer, Shed)","Commercial",2120,220,"B&E W'Intent","Break and Enter","009","Edenbridge-Humber Valley (9)","009","Edenbridge-Humber Valley (9)",-79.5175819903445,43.6613838807261
-8826907.87853164,5431786.37273906,393236,"GO-20241208715","2024/06/04 05:00:00+00","2024/05/23 05:00:00+00",2024,"June",4,156,"Tuesday   ",8,2024,"May",23,144,"Thursday  ",16,"D42","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",1430,100,"Assault","Assault","118","Tam O'Shanter-Sullivan (118)","118","Tam O'Shanter-Sullivan (118)",-79.2934625882155,43.7821196362778
-8843337.02413442,5416358.24639491,393237,"GO-20241207956","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",5,2024,"June",4,156,"Tuesday   ",5,"D13","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","107","Oakwood Village (107)","107","Oakwood Village (107)",-79.4410481143365,43.6819749021481
-8837516.38688997,5411556.61238894,393238,"GO-20241207866","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",5,2024,"June",4,156,"Tuesday   ",4,"D52","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",2120,220,"B&E W'Intent","Break and Enter","078","Kensington-Chinatown (78)","078","Kensington-Chinatown (78)",-79.3887604401131,43.6507730898767
-8843194.05718031,5415839.55070668,393239,"GO-20241207043","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",0,2024,"June",4,156,"Tuesday   ",0,"D13","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1610,100,"Robbery With Weapon","Robbery","092","Corso Italia-Davenport (92)","092","Corso Italia-Davenport (92)",-79.4397638196858,43.6786051134825
-8856234.66420002,5405308.97126293,393240,"GO-20241215527","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",23,2024,"June",4,156,"Tuesday   ",23,"D22","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1610,100,"Robbery With Weapon","Robbery","159","Etobicoke City Centre (159)","014","Islington-City Centre West (14)",-79.5569095864054,43.6101506050342
-8856234.66420002,5405308.97126293,393241,"GO-20241215527","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",23,2024,"June",4,156,"Tuesday   ",23,"D22","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1610,100,"Robbery With Weapon","Robbery","159","Etobicoke City Centre (159)","014","Islington-City Centre West (14)",-79.5569095864054,43.6101506050342
-8840087.34303514,5434518.07724808,393242,"GO-20241212605","2024/06/04 05:00:00+00","2024/06/03 05:00:00+00",2024,"June",4,156,"Tuesday   ",16,2024,"June",3,155,"Monday    ",23,"D32","Single Home, House (Attach Garage, Cottage, Mobile)","House",2135,210,"Theft Of Motor Vehicle","Auto Theft","050","Newtonbrook East (50)","050","Newtonbrook East (50)",-79.4118557320682,43.7998338152061
-8848408.23262941,5424556.13610378,393243,"GO-20241214676","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",20,2024,"June",4,156,"Tuesday   ",20,"D31","Single Home, House (Attach Garage, Cottage, Mobile)","House",1420,100,"Assault With Weapon","Assault","155","Downsview (155)","026","Downsview-Roding-CFB (26)",-79.4866035551996,43.7352086610083
-8843811.01952059,5418634.87834965,393244,"GO-20241215557","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",23,2024,"June",4,156,"Tuesday   ",23,"D13","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1420,110,"Assault Bodily Harm","Assault","108","Briar Hill-Belgravia (108)","108","Briar Hill-Belgravia (108)",-79.4453060865627,43.6967631652554
-8856016.48222821,5421227.35720867,393245,"GO-20241214806","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",21,2024,"June",4,156,"Tuesday   ",20,"D23","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",1480,100,"Assault - Resist/ Prevent Seiz","Assault","001","West Humber-Clairville (1)","001","West Humber-Clairville (1)",-79.554949624331,43.7135986272791
-8843250.36948056,5419503.69576842,393246,"GO-20241212269","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",15,2024,"June",4,156,"Tuesday   ",15,"D13","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","108","Briar Hill-Belgravia (108)","108","Briar Hill-Belgravia (108)",-79.4402696824571,43.702405760324
-8842019.06581741,5421720.67252595,393247,"GO-20241209684","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",10,2024,"June",4,156,"Tuesday   ",3,"D53","Schools During Un-Supervised Activity","Educational",2120,200,"B&E","Break and Enter","039","Bedford Park-Nortown (39)","039","Bedford Park-Nortown (39)",-79.4292086925801,43.7168016630559
-8819750.89944684,5423460.33173974,393248,"GO-20241215718","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",23,2024,"June",4,156,"Tuesday   ",23,"D43","Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)","Commercial",1420,100,"Assault With Weapon","Assault","123","Cliffcrest (123)","123","Cliffcrest (123)",-79.2291703509515,43.7280956912089
-8843081.07902911,5415871.88955479,393249,"GO-20241211566","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",14,2024,"June",4,156,"Tuesday   ",14,"D13","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",1420,100,"Assault With Weapon","Assault","092","Corso Italia-Davenport (92)","092","Corso Italia-Davenport (92)",-79.4387489200822,43.6788152129529
-8826859.83404129,5427304.14629651,393250,"GO-20241212498","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",16,2024,"June",4,156,"Tuesday   ",16,"D41","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1457,100,"Pointing A Firearm","Assault","119","Wexford/Maryvale (119)","119","Wexford/Maryvale (119)",-79.2930309974482,43.7530425402567
-8849670.18310497,5404114.36382713,393251,"GO-20241213056","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",17,2024,"June",4,156,"Tuesday   ",17,"D22","Bar / Restaurant","Commercial",1430,100,"Assault","Assault","018","New Toronto (18)","018","New Toronto (18)",-79.4979398491472,43.6023800792587
-8835537.81106986,5420574.30167783,393252,"GO-20241212486","2024/06/04 05:00:00+00","2024/06/03 05:00:00+00",2024,"June",4,156,"Tuesday   ",16,2024,"June",3,155,"Monday    ",20,"D53","Single Home, House (Attach Garage, Cottage, Mobile)","House",2135,210,"Theft Of Motor Vehicle","Auto Theft","056","Leaside-Bennington (56)","056","Leaside-Bennington (56)",-79.3709865906795,43.7093581535848
-8844721.10055166,5418361.3133183,393253,"GO-20241213581","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",19,2024,"June",4,156,"Tuesday   ",18,"D13","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1610,200,"Robbery - Mugging","Robbery","109","Caledonia-Fairbank (109)","109","Caledonia-Fairbank (109)",-79.4534814844083,43.694986367715
-8836055.4755338,5412487.35798017,393254,"GO-20241215041","2024/06/04 05:00:00+00","2024/06/04 05:00:00+00",2024,"June",4,156,"Tuesday   ",21,2024,"June",4,156,"Tuesday   ",21,"D51","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1610,220,"Robbery - Other","Robbery","168","Downtown Yonge East (168)","075","Church-Yonge Corridor (75)",-79.3756368500693,43.6568224959262
-8843421.05688031,5418361.37521143,393255,"GO-20241212123","2024/06/04 05:00:00+00","2024/06/02 05:00:00+00",2024,"June",4,156,"Tuesday   ",15,2024,"June",2,154,"Sunday    ",9,"D13","Single Home, House (Attach Garage, Cottage, Mobile)","House",2120,200,"B&E","Break and Enter","107","Oakwood Village (107)","107","Oakwood Village (107)",-79.4418029925822,43.6949867696602
